timestamp,facility_name,facility_type,occupancy_percent,is_open,hour,day_of_week,month,is_weekend,is_holiday,is_school_vacation,temperature_c,precipitation_mm,weather_code,cloud_cover_percent,data_source
2026-02-20T10:00:00+01:00,Michaelibad,sauna,83.7,NULL,10,4,2,0,0,1,0.3,0.0,77,92,forecast
2026-02-20T10:00:00+01:00,Müller'sches Volksbad,pool,80.6,NULL,10,4,2,0,0,1,0.3,0.0,77,92,forecast
2026-02-20T10:00:00+01:00,Müller'sches Volksbad,sauna,80.6,NULL,10,4,2,0,0,1,0.3,0.0,77,92,forecast
2026-02-20T10:00:00+01:00,Nordbad,pool,81.1,NULL,10,4,2,0,0,1,0.3,0.0,77,92,forecast
2026-02-20T10:00:00+01:00,Nordbad,sauna,81.1,NULL,10,4,2,0,0,1,0.3,0.0,77,92,forecast
2026-02-20T10:00:00+01:00,Olympia-Schwimmhalle,pool,80.7,NULL,10,4,2,0,0,1,0.3,0.0,77,92,forecast
2026-02-20T10:00:00+01:00,Prinzregentenstadion - Eislaufbahn,ice_rink,85.3,NULL,10,4,2,0,0,1,0.3,0.0,77,92,forecast
2026-02-20T10:00:00+01:00,Südbad,pool,82.1,NULL,10,4,2,0,0,1,0.3,0.0,77,92,forecast
2026-02-20T10:00:00+01:00,Südbad,sauna,82.1,NULL,10,4,2,0,0,1,0.3,0.0,77,92,forecast
2026-02-20T10:00:00+01:00,Westbad,pool,81.6,NULL,10,4,2,0,0,1,0.3,0.0,77,92,forecast
2026-02-20T10:00:00+01:00,Westbad,sauna,81.6,NULL,10,4,2,0,0,1,0.3,0.0,77,92,forecast
2026-02-20T11:00:00+01:00,Bad Giesing-Harlaching,pool,82.1,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Cosimawellenbad,pool,86.5,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Cosimawellenbad,sauna,86.5,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Dante-Winter-Warmfreibad,pool,83.1,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Dantebad,sauna,75.7,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Michaelibad,pool,82.2,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Michaelibad,sauna,82.2,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Müller'sches Volksbad,pool,75.0,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Müller'sches Volksbad,sauna,75.0,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Nordbad,pool,78.6,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Nordbad,sauna,78.6,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Olympia-Schwimmhalle,pool,80.3,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Prinzregentenstadion - Eislaufbahn,ice_rink,84.0,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Südbad,pool,79.8,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Südbad,sauna,79.8,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Westbad,pool,77.0,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T11:00:00+01:00,Westbad,sauna,77.0,NULL,11,4,2,0,0,1,0.8,0.0,3,92,forecast
2026-02-20T12:00:00+01:00,Bad Giesing-Harlaching,pool,83.3,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Cosimawellenbad,pool,86.7,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Cosimawellenbad,sauna,86.7,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Dante-Winter-Warmfreibad,pool,83.1,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Dantebad,sauna,75.4,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Michaelibad,pool,82.4,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Michaelibad,sauna,82.4,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Müller'sches Volksbad,pool,74.3,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Müller'sches Volksbad,sauna,74.3,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Nordbad,pool,78.8,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Nordbad,sauna,78.8,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Olympia-Schwimmhalle,pool,80.3,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Prinzregentenstadion - Eislaufbahn,ice_rink,83.9,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Südbad,pool,79.8,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Südbad,sauna,79.8,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Westbad,pool,77.3,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T12:00:00+01:00,Westbad,sauna,77.3,NULL,12,4,2,0,0,1,1.2,0.0,3,96,forecast
2026-02-20T13:00:00+01:00,Bad Giesing-Harlaching,pool,84.9,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Cosimawellenbad,pool,86.9,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Cosimawellenbad,sauna,86.9,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Dante-Winter-Warmfreibad,pool,84.0,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Dantebad,sauna,75.4,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Michaelibad,pool,84.5,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Michaelibad,sauna,84.5,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Müller'sches Volksbad,pool,75.5,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Müller'sches Volksbad,sauna,75.5,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Nordbad,pool,80.9,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Nordbad,sauna,80.9,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Olympia-Schwimmhalle,pool,81.2,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Prinzregentenstadion - Eislaufbahn,ice_rink,84.6,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Südbad,pool,81.8,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Südbad,sauna,81.8,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Westbad,pool,78.8,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T13:00:00+01:00,Westbad,sauna,78.8,NULL,13,4,2,0,0,1,1.7,0.0,3,100,forecast
2026-02-20T14:00:00+01:00,Bad Giesing-Harlaching,pool,84.6,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Cosimawellenbad,pool,85.9,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Cosimawellenbad,sauna,85.9,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Dante-Winter-Warmfreibad,pool,83.4,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Dantebad,sauna,72.7,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Michaelibad,pool,82.9,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Michaelibad,sauna,82.9,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Müller'sches Volksbad,pool,73.6,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Müller'sches Volksbad,sauna,73.6,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Nordbad,pool,79.6,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Nordbad,sauna,79.6,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Olympia-Schwimmhalle,pool,80.3,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Prinzregentenstadion - Eislaufbahn,ice_rink,80.8,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Südbad,pool,80.4,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Südbad,sauna,80.4,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Westbad,pool,77.6,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T14:00:00+01:00,Westbad,sauna,77.6,NULL,14,4,2,0,0,1,2.4,0.0,3,87,forecast
2026-02-20T15:00:00+01:00,Bad Giesing-Harlaching,pool,82.6,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Cosimawellenbad,pool,84.0,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Cosimawellenbad,sauna,84.0,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Dante-Winter-Warmfreibad,pool,81.6,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Dantebad,sauna,69.9,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Michaelibad,pool,78.8,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Michaelibad,sauna,78.8,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Müller'sches Volksbad,pool,70.9,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Müller'sches Volksbad,sauna,70.9,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Nordbad,pool,75.3,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Nordbad,sauna,75.3,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Olympia-Schwimmhalle,pool,77.4,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Prinzregentenstadion - Eislaufbahn,ice_rink,76.8,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Südbad,pool,75.9,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Südbad,sauna,75.9,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Westbad,pool,73.0,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T15:00:00+01:00,Westbad,sauna,73.0,NULL,15,4,2,0,0,1,3.0,0.0,3,82,forecast
2026-02-20T16:00:00+01:00,Bad Giesing-Harlaching,pool,76.8,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Cosimawellenbad,pool,82.0,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Cosimawellenbad,sauna,82.0,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Dante-Winter-Warmfreibad,pool,78.9,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Dantebad,sauna,66.7,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Michaelibad,pool,75.1,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Michaelibad,sauna,75.1,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Müller'sches Volksbad,pool,66.6,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Müller'sches Volksbad,sauna,66.6,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Nordbad,pool,70.5,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Nordbad,sauna,70.5,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Olympia-Schwimmhalle,pool,70.5,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Prinzregentenstadion - Eislaufbahn,ice_rink,75.2,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Südbad,pool,70.9,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Südbad,sauna,70.9,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Westbad,pool,68.8,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T16:00:00+01:00,Westbad,sauna,68.8,NULL,16,4,2,0,0,1,3.1,0.0,2,78,forecast
2026-02-20T17:00:00+01:00,Bad Giesing-Harlaching,pool,74.9,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Cosimawellenbad,pool,81.0,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Cosimawellenbad,sauna,81.0,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Dante-Winter-Warmfreibad,pool,77.0,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Dantebad,sauna,62.7,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Michaelibad,pool,71.2,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Michaelibad,sauna,71.2,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Müller'sches Volksbad,pool,61.9,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Müller'sches Volksbad,sauna,61.9,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Nordbad,pool,67.6,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Nordbad,sauna,67.6,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Olympia-Schwimmhalle,pool,65.9,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Prinzregentenstadion - Eislaufbahn,ice_rink,77.3,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Südbad,pool,68.1,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Südbad,sauna,68.1,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Westbad,pool,65.9,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T17:00:00+01:00,Westbad,sauna,65.9,NULL,17,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T18:00:00+01:00,Bad Giesing-Harlaching,pool,77.0,NULL,18,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T18:00:00+01:00,Cosimawellenbad,pool,81.1,NULL,18,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T18:00:00+01:00,Cosimawellenbad,sauna,81.1,NULL,18,4,2,0,0,1,3.0,0.0,3,100,forecast
2026-02-20T18:00:00+01:00,Dante-Winter-Warmfreibad,pool,78.3,NULL,18,4,2,0,0,1,3.0,0.0,3,100,forecast
